,DBN,year,Q1_funding_sources,Q2_label,Q3_label,Unnamed,school_name,grade,category,number_tested,mean_scale_score,level_1,level_1_1,level_2,level_2_1,level_3,level_3_1,level_4,level_4_1,level_3_4,level_3_4_1
1938,30Q150,2018,2,insufficient,decreased,30Q150All Grades2018All Students,P.S. 150 QUEENS,All Grades,All Students,535,611.2598267000001,39.0,7.289719582000001,137.0,25.60747719,197.0,36.82242966,162.0,30.28037453,359.0,67.10280609
1939,30Q151,2018,1,insufficient,same,30Q151All Grades2018All Students,P.S. 151 MARY D. CARTER,All Grades,All Students,180,597.4777832000001,54.0,30.0,48.0,26.66666603,51.0,28.33333397,27.0,15.0,78.0,43.33333206
1940,30Q152,2018,4,insufficient,decreased,30Q152All Grades2018All Students,P.S. 152 GWENDOLINE N. ALLEYNE SCHOOL,All Grades,All Students,554,607.6913452,54.0,9.747292519,148.0,26.71480179,232.0,41.87725449,120.0,21.66065025,352.0,63.53790665
1941,30Q166,2018,4,insufficient,same,30Q166All Grades2018All Students,P.S. 166 HENRY GRADSTEIN,All Grades,All Students,540,612.0370482999999,51.0,9.444444656,137.0,25.37037086,186.0,34.44444275,166.0,30.74073982,352.0,65.18518829
1942,30Q171,2018,0,insufficient,decreased,30Q171All Grades2018All Students,P.S. 171 PETER G. VAN ALST,All Grades,All Students,234,593.6923218,75.0,32.05128098,87.0,37.17948532,54.0,23.07692337,18.0,7.692307472,72.0,30.76922989
1943,30Q204,2018,2,sufficient,same,30Q204All Grades2018All Students,I.S. 204 OLIVER W. HOLMES,All Grades,All Students,448,596.25,128.0,28.5714283,153.0,34.1517868,112.0,25.0,55.0,12.27678585,167.0,37.2767868
1944,30Q212,2018,4,insufficient,same,30Q212All Grades2018All Students,P.S. 212,All Grades,All Students,354,605.4208984,50.0,14.12429333,98.0,27.68361664,145.0,40.96045303,61.0,17.23163795,206.0,58.19208908
1945,30Q227,2018,1,insufficient,same,30Q227All Grades2018All Students,I.S. 227 LOUIS ARMSTRONG,All Grades,All Students,1405,613.4213257,52.0,3.701067686,272.0,19.35943031,524.0,37.29537201,557.0,39.64412689,1081.0,76.9394989
1946,30Q230,2018,2,insufficient,decreased,30Q230All Grades2018All Students,I.S. 230,All Grades,All Students,1215,606.2082519999999,166.0,13.66255188,332.0,27.32510376,384.0,31.60493851,333.0,27.40740776,717.0,59.01234436
1947,30Q234,2018,3,sufficient,increased,30Q234All Grades2018All Students,P.S. 234,All Grades,All Students,247,607.9109497000001,14.0,5.668015957000001,86.0,34.81781387,96.0,38.86639786,51.0,20.64777374,147.0,59.514171600000005
1948,30Q235,2018,0,sufficient,increased,30Q235All Grades2018All Students,ACADEMY FOR NEW AMERICANS,All Grades,All Students,62,570.5806274,51.0,82.25806427,11.0,17.74193573,0.0,0.0,0.0,0.0,0.0,0.0
1949,30Q280,2018,1,sufficient,increased,30Q280All Grades2018All Students,P.S. 280,All Grades,All Students,333,600.4684447999999,64.0,19.21921921,126.0,37.83783722,104.0,31.23123169,39.0,11.71171188,143.0,42.94294357
1950,30Q286,2018,2,insufficient,same,30Q286All Grades2018All Students,"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",All Grades,All Students,236,610.8178101,15.0,6.355932236,43.0,18.22033882,101.0,42.79661179,77.0,32.62711716,178.0,75.42372894
1951,30Q291,2018,2,insufficient,decreased,30Q291All Grades2018All Students,HUNTERS POINT COMMUNITY MIDDLE SCHOOL,All Grades,All Students,391,608.3989868,47.0,12.02046013,99.0,25.31969261,125.0,31.96930885,120.0,30.6905365,245.0,62.65984726
1952,30Q300,2018,1,sufficient,same,30Q300All Grades2018All Students,THE 30TH AVENUE SCHOOL (G&T CITYWIDE),All Grades,All Students,267,630.5543213,2.0,0.7490636706,3.0,1.123595476,59.0,22.09737778,203.0,76.02996063,262.0,98.12734222
1953,30Q329,2018,1,abundant,increased,30Q329All Grades2018All Students,EAST ELMHURST COMMUNITY SCHOOL,All Grades,All Students,137,601.9415893999999,19.0,13.86861324,41.0,29.92700768,58.0,42.33576584,19.0,13.86861324,77.0,56.20438004
1954,30Q580,2018,2,sufficient,same,30Q580All Grades2018All Students,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,All Grades,All Students,181,630.9613037,0.0,0.0,2.0,1.104972363,23.0,12.70718193,156.0,86.18784332,179.0,98.89502716
1955,31R001,2018,3,insufficient,same,31R001All Grades2018All Students,P.S. 001 TOTTENVILLE,All Grades,All Students,225,607.3511352999999,23.0,10.22222233,71.0,31.55555534,86.0,38.22222137,45.0,20.0,131.0,58.22222137
1956,31R002,2018,1,insufficient,same,31R002All Grades2018All Students,I.S. R002 GEORGE L. EGBERT,All Grades,All Students,949,603.6564941,180.0,18.96733475,268.0,28.24025345,276.0,29.08324623,225.0,23.70916748,501.0,52.7924118
1957,31R003,2018,1,insufficient,same,31R003All Grades2018All Students,P.S. 003 THE MARGARET GIOIOSA SCHOOL,All Grades,All Students,424,610.3985596,40.0,9.433961867999999,108.0,25.47169876,177.0,41.74528122,99.0,23.34905624,276.0,65.09433746
1958,31R004,2018,1,insufficient,same,31R004All Grades2018All Students,P.S. 004 MAURICE WOLLIN,All Grades,All Students,345,606.1188354,40.0,11.594203,95.0,27.53623199,144.0,41.73913193,66.0,19.13043404,210.0,60.86956406
1959,31R005,2018,1,sufficient,same,31R005All Grades2018All Students,P.S. 005 HUGUENOT,All Grades,All Students,133,618.6015014999999,1.0,0.7518796920999999,17.0,12.78195477,56.0,42.10526276,59.0,44.36090088,115.0,86.46616364
1960,31R006,2018,2,insufficient,decreased,31R006All Grades2018All Students,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,All Grades,All Students,245,609.081604,25.0,10.20408154,65.0,26.53061295,94.0,38.36734772,61.0,24.89795876,155.0,63.26530457
1961,31R007,2018,6,insufficient,same,31R007All Grades2018All Students,I.S. 007 ELIAS BERNSTEIN,All Grades,All Students,1087,611.0671387,78.0,7.175713062000001,241.0,22.17111397,362.0,33.30266953,406.0,37.35050583,768.0,70.65317535
1962,31R008,2018,0,insufficient,decreased,31R008All Grades2018All Students,P.S. 8 SHIRLEE SOLOMON,All Grades,All Students,286,616.0594482000001,10.0,3.496503592,56.0,19.58041954,120.0,41.95804214,100.0,34.96503448,220.0,76.92308044
1963,31R009,2018,1,abundant,same,31R009All Grades2018All Students,NAPLES STREET ELEMENTARY SCHOOL,All Grades,All Students,100,616.3099976,7.0,7.0,12.0,12.0,40.0,40.0,41.0,41.0,81.0,81.0
1964,31R010,2018,0,insufficient,increased,31R010All Grades2018All Students,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,All Grades,All Students,41,594.7805176,9.0,21.95121956,14.0,34.14634323,17.0,41.46341324,1.0,2.439024448,18.0,43.90243912
1965,31R011,2018,3,insufficient,decreased,31R011All Grades2018All Students,P.S. 11 THOMAS DONGAN SCHOOL,All Grades,All Students,132,601.1591187000001,28.0,21.21212196,40.0,30.30303001,49.0,37.12121201,15.0,11.36363602,64.0,48.48484802
1966,31R013,2018,2,insufficient,same,31R013All Grades2018All Students,P.S. 013 M. L. LINDEMEYER,All Grades,All Students,429,602.2354126,82.0,19.11421967,130.0,30.30303001,169.0,39.39393997,48.0,11.188811300000001,217.0,50.58275223
1967,31R016,2018,3,insufficient,same,31R016All Grades2018All Students,P.S. 016 JOHN J. DRISCOLL,All Grades,All Students,266,589.59021,112.0,42.10526276,94.0,35.33834457,52.0,19.54887199,8.0,3.007518768,60.0,22.55639076
1968,31R018,2018,1,insufficient,decreased,31R018All Grades2018All Students,P.S. 018 JOHN G. WHITTIER,All Grades,All Students,235,596.6425781,68.0,28.93617058,84.0,35.74468231,65.0,27.65957451,18.0,7.659574509,83.0,35.31914902
1969,31R019,2018,2,insufficient,same,31R019All Grades2018All Students,P.S. 019 THE CURTIS SCHOOL,All Grades,All Students,279,594.6881714,92.0,32.97491074,93.0,33.33333206,73.0,26.16487503,21.0,7.526881695,94.0,33.691757200000005
1970,31R020,2018,3,sufficient,decreased,31R020All Grades2018All Students,P.S. 020 PORT RICHMOND,All Grades,All Students,246,595.5731812000001,74.0,30.08130074,88.0,35.77235794,59.0,23.98373985,25.0,10.16260147,84.0,34.14634323
1971,31R021,2018,2,insufficient,decreased,31R021All Grades2018All Students,P.S. 21 MARGARET EMERY-ELM PARK,All Grades,All Students,183,597.4863281,40.0,21.85792351,76.0,41.530056,55.0,30.05464554,12.0,6.557376862000001,67.0,36.6120224
1972,31R022,2018,4,insufficient,decreased,31R022All Grades2018All Students,P.S. 022 GRANITEVILLE,All Grades,All Students,464,598.0452881,123.0,26.50862122,153.0,32.97413635,140.0,30.17241287,48.0,10.34482765,188.0,40.51724243
1973,31R023,2018,3,insufficient,decreased,31R023All Grades2018All Students,P.S. 023 RICHMONDTOWN,All Grades,All Students,252,609.805542,21.0,8.333333015,66.0,26.19047546,102.0,40.47618866,63.0,25.0,165.0,65.47618866
1974,31R024,2018,1,sufficient,same,31R024All Grades2018All Students,I.S. 024 MYRA S. BARNES,All Grades,All Students,1208,608.8568115,130.0,10.76158905,322.0,26.6556282,360.0,29.80132484,396.0,32.78145599,756.0,62.58278275
1975,31R026,2018,2,insufficient,same,31R026All Grades2018All Students,P.S. 026 THE CARTERET SCHOOL,All Grades,All Students,94,611.1808472,5.0,5.319149017,26.0,27.65957451,46.0,48.93616867,17.0,18.0851059,63.0,67.02127838
1976,31R027,2018,2,insufficient,same,31R027All Grades2018All Students,I.S. 027 ANNING S. PRALL,All Grades,All Students,887,605.8432617000001,131.0,14.76888371,266.0,29.98872566,229.0,25.81736183,261.0,29.42502785,490.0,55.24238968
1977,31R028,2018,0,insufficient,same,31R028All Grades2018All Students,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,All Grades,All Students,206,594.8252562999999,57.0,27.6699028,92.0,44.660194399999995,43.0,20.87378693,14.0,6.796116352,57.0,27.6699028
1978,31R029,2018,1,insufficient,same,31R029All Grades2018All Students,P.S. 029 BARDWELL,All Grades,All Students,303,607.7491455,44.0,14.52145195,76.0,25.08250809,114.0,37.62376404,69.0,22.77227783,183.0,60.39603806
1979,31R030,2018,1,sufficient,same,31R030All Grades2018All Students,P.S. 030 WESTERLEIGH,All Grades,All Students,370,608.8081055,44.0,11.89189148,85.0,22.97297287,155.0,41.89189148,86.0,23.24324417,241.0,65.13513184
1980,31R031,2018,2,sufficient,same,31R031All Grades2018All Students,P.S. 031 WILLIAM T. DAVIS,All Grades,All Students,203,586.8374633999999,104.0,51.23152542,62.0,30.54187202,29.0,14.28571415,8.0,3.9408867360000004,37.0,18.22660065
1981,31R032,2018,0,insufficient,same,31R032All Grades2018All Students,P.S. 032 THE GIFFORD SCHOOL,All Grades,All Students,282,609.2659302000001,31.0,10.99290752,71.0,25.17730522,109.0,38.65248108,71.0,25.17730522,180.0,63.82978821
1982,31R034,2018,5,insufficient,same,31R034All Grades2018All Students,I.S. 034 TOTTENVILLE,All Grades,All Students,1039,609.2993164,104.0,10.00962448,269.0,25.89027977,319.0,30.70259857,347.0,33.39749908,666.0,64.10009766
1983,31R035,2018,0,insufficient,decreased,31R035All Grades2018All Students,P.S. 35 THE CLOVE VALLEY SCHOOL,All Grades,All Students,203,616.8423462000001,5.0,2.46305418,29.0,14.28571415,102.0,50.24630356,67.0,33.00492477,169.0,83.25122833
1984,31R036,2018,2,insufficient,same,31R036All Grades2018All Students,P.S. 036 J. C. DRUMGOOLE,All Grades,All Students,384,608.2369995,39.0,10.15625,106.0,27.60416603,153.0,39.84375,86.0,22.39583397,239.0,62.23958206
1985,31R038,2018,1,insufficient,decreased,31R038All Grades2018All Students,P.S. 038 GEORGE CROMWELL,All Grades,All Students,167,600.4071655,28.0,16.76646614,69.0,41.31736374,52.0,31.13772392,18.0,10.77844334,70.0,41.91616821
1986,31R041,2018,4,sufficient,same,31R041All Grades2018All Students,THE STEPHANIE A. VIERNO SCHOOL,All Grades,All Students,326,606.4141235000001,39.0,11.96319008,93.0,28.52760696,129.0,39.57055283,65.0,19.93865013,194.0,59.50920105
1987,31R042,2018,2,insufficient,same,31R042All Grades2018All Students,P.S. 042 ELTINGVILLE,All Grades,All Students,469,609.149231,48.0,10.23454189,124.0,26.43923187,185.0,39.44562912,112.0,23.88059616,297.0,63.32622528
1988,31R044,2018,1,sufficient,increased,31R044All Grades2018All Students,P.S. 044 THOMAS C. BROWN,All Grades,All Students,362,586.696106,168.0,46.40884018,138.0,38.1215477,47.0,12.98342514,9.0,2.486187935,56.0,15.46961308
1989,31R045,2018,4,sufficient,same,31R045All Grades2018All Students,P.S. 045 JOHN TYLER,All Grades,All Students,397,599.5465697999999,95.0,23.92947197,124.0,31.23425674,127.0,31.98992538,51.0,12.84634781,178.0,44.83627319
1990,31R046,2018,3,insufficient,same,31R046All Grades2018All Students,P.S. 046 ALBERT V. MANISCALCO,All Grades,All Students,139,596.3956909,35.0,25.17985535,60.0,43.16546631,36.0,25.89928055,8.0,5.755395889,44.0,31.65467644
1991,31R048,2018,3,sufficient,same,31R048All Grades2018All Students,P.S. 048 WILLIAM G. WILCOX,All Grades,All Students,621,611.0402832000001,52.0,8.373591422999999,135.0,21.73913002,223.0,35.90982437,211.0,33.977455140000004,434.0,69.8872757
1992,31R049,2018,1,insufficient,same,31R049All Grades2018All Students,I.S. 49 BERTA A. DREYFUS,All Grades,All Students,588,592.4353637999999,211.0,35.88435364,219.0,37.24489975,112.0,19.04761887,46.0,7.823129177,158.0,26.87074852
1993,31R050,2018,1,insufficient,same,31R050All Grades2018All Students,P.S. 050 FRANK HANKINSON,All Grades,All Students,407,615.1768799,30.0,7.371007442000001,67.0,16.46191597,149.0,36.60933685,161.0,39.55773926,310.0,76.16707611
1994,31R051,2018,1,sufficient,increased,31R051All Grades2018All Students,I.S. 051 EDWIN MARKHAM,All Grades,All Students,1219,596.2739868,358.0,29.36833382,424.0,34.78260803,270.0,22.14930344,167.0,13.69975376,437.0,35.84905624
1995,31R052,2018,1,insufficient,same,31R052All Grades2018All Students,P.S. 052 JOHN C. THOMPSON,All Grades,All Students,215,607.9907227000001,29.0,13.48837185,45.0,20.930232999999998,97.0,45.116279600000006,44.0,20.4651165,141.0,65.58139801
1996,31R053,2018,4,insufficient,same,31R053All Grades2018All Students,THE BARBARA ESSELBORN SCHOOL,All Grades,All Students,348,612.5977173,24.0,6.896551608999999,84.0,24.13793182,139.0,39.94252777,101.0,29.02298927,240.0,68.96551514
1997,31R054,2018,1,insufficient,same,31R054All Grades2018All Students,P.S. 054 CHARLES W. LENG,All Grades,All Students,356,607.7808838,47.0,13.20224762,93.0,26.12359619,142.0,39.88764191,74.0,20.78651619,216.0,60.67415619
1998,31R055,2018,4,insufficient,decreased,31R055All Grades2018All Students,P.S. 055 HENRY M. BOEHM,All Grades,All Students,281,607.7935791,22.0,7.829181671000001,91.0,32.38434219,113.0,40.21352386,55.0,19.57295418,168.0,59.78647614
1999,31R056,2018,1,insufficient,same,31R056All Grades2018All Students,P.S. 56 THE LOUIS DESARIO SCHOOL,All Grades,All Students,284,608.5633545,34.0,11.97183132,69.0,24.29577446,118.0,41.54929733,63.0,22.18309784,181.0,63.73239517
2000,31R057,2018,5,insufficient,increased,31R057All Grades2018All Students,P.S. 057 HUBERT H. HUMPHREY,All Grades,All Students,312,589.625,130.0,41.66666794,106.0,33.9743576,59.0,18.91025734,17.0,5.448718071,76.0,24.35897446
2001,31R058,2018,2,insufficient,same,31R058All Grades2018All Students,SPACE SHUTTLE COLUMBIA SCHOOL,All Grades,All Students,335,605.4268799,45.0,13.43283558,111.0,33.13432693,118.0,35.22388077,61.0,18.20895576,179.0,53.43283463
2002,31R059,2018,3,insufficient,same,31R059All Grades2018All Students,THE HARBOR VIEW SCHOOL,All Grades,All Students,83,603.1084595,10.0,12.04819298,23.0,27.71084404,41.0,49.39759064,9.0,10.843373300000001,50.0,60.24096298
2003,31R060,2018,1,abundant,increased,31R060All Grades2018All Students,P.S. 060 ALICE AUSTEN,All Grades,All Students,445,600.3393555,104.0,23.37078667,139.0,31.23595428,145.0,32.58427048,57.0,12.80898857,202.0,45.39325714
2004,31R061,2018,0,insufficient,decreased,31R061All Grades2018All Students,I.S. 061 WILLIAM A MORRIS,All Grades,All Students,940,595.6116943,310.0,32.97872162,300.0,31.914894099999998,206.0,21.9148941,124.0,13.19148922,330.0,35.10638428
2005,31R063,2018,1,insufficient,same,31R063All Grades2018All Students,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,All Grades,All Students,455,609.7560425,39.0,8.571428298999999,114.0,25.05494499,150.0,32.96703339,152.0,33.40659332,302.0,66.37362671
2006,31R065,2018,3,sufficient,increased,31R065All Grades2018All Students,P.S. 65 THE ACADEMY OF INNOVATIVE LEARNING,All Grades,All Students,195,608.5845947,20.0,10.2564106,59.0,30.256410600000002,71.0,36.41025543,45.0,23.07692337,116.0,59.487178799999995
2007,31R069,2018,3,sufficient,same,31R069All Grades2018All Students,P.S. 069 DANIEL D. TOMPKINS,All Grades,All Students,465,603.7763672,73.0,15.69892502,152.0,32.68817139,162.0,34.83871078,78.0,16.77419281,240.0,51.61290359
2008,31R072,2018,1,insufficient,same,31R072All Grades2018All Students,I.S. 072 ROCCO LAURIE,All Grades,All Students,1342,605.4456177000001,211.0,15.72280216,374.0,27.86885262,375.0,27.94336891,382.0,28.46497726,757.0,56.40834427
2009,31R074,2018,0,insufficient,decreased,31R074All Grades2018All Students,P.S. 74 FUTURE LEADERS ELEMENTARY SCHOOL,All Grades,All Students,167,593.3233642999999,54.0,32.33533096,64.0,38.32335281,37.0,22.15568924,12.0,7.185628891,49.0,29.34131813
2010,31R075,2018,6,sufficient,increased,31R075All Grades2018All Students,I.S. 075 FRANK D. PAULO,All Grades,All Students,1318,610.680603,117.0,8.877086639,328.0,24.88619041,391.0,29.66616058,482.0,36.57056046,873.0,66.23672485
2011,31R078,2018,1,insufficient,increased,31R078All Grades2018All Students,P.S. 78,All Grades,All Students,391,586.9616089,176.0,45.01278687,151.0,38.618927,53.0,13.55498695,11.0,2.813299179,64.0,16.36828613
2012,31R080,2018,1,sufficient,same,31R080All Grades2018All Students,THE MICHAEL J. PETRIDES SCHOOL,All Grades,All Students,569,606.8312988,70.0,12.30228424,176.0,30.93145943,185.0,32.51317978,138.0,24.25307465,323.0,56.76625824
2013,31R861,2018,5,insufficient,decreased,31R861All Grades2018All Students,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,All Grades,All Students,583,607.574585,62.0,10.63464832,158.0,27.1012001,215.0,36.87821579,148.0,25.38593483,363.0,62.26415253
2014,32K045,2018,2,insufficient,decreased,32K045All Grades2018All Students,P.S./I.S. 045 HORACE E. GREENE,All Grades,All Students,376,595.2526855000001,115.0,30.585105900000002,127.0,33.77659607,97.0,25.79787254,37.0,9.840425491,134.0,35.63829803
2015,32K075,2018,1,insufficient,same,32K075All Grades2018All Students,P.S. 075 MAYDA CORTIELLA,All Grades,All Students,151,591.536438,59.0,39.07284927,59.0,39.07284927,25.0,16.55629158,8.0,5.29801321,33.0,21.85430527
2016,32K086,2018,2,insufficient,decreased,32K086All Grades2018All Students,P.S. 086 THE IRVINGTON,All Grades,All Students,148,596.5473022000001,39.0,26.35135078,59.0,39.86486435,42.0,28.37837791,8.0,5.4054055210000005,50.0,33.78378296
2017,32K106,2018,1,insufficient,same,32K106All Grades2018All Students,P.S. 106 EDWARD EVERETT HALE,All Grades,All Students,182,589.2527466,70.0,38.46154022,68.0,37.36263657,33.0,18.13186836,11.0,6.04395628,44.0,24.17582512
2018,32K116,2018,1,insufficient,same,32K116All Grades2018All Students,P.S. 116 ELIZABETH L FARRELL,All Grades,All Students,202,593.732666,65.0,32.17821884,76.0,37.62376404,51.0,25.24752426,10.0,4.950495243,61.0,30.19801903
2019,32K123,2018,3,sufficient,increased,32K123All Grades2018All Students,P.S. 123 SUYDAM,All Grades,All Students,296,594.1925659,94.0,31.75675583,116.0,39.18918991,72.0,24.32432365,14.0,4.729729652,86.0,29.05405426
2020,32K145,2018,2,insufficient,decreased,32K145All Grades2018All Students,P.S. 145 ANDREW JACKSON,All Grades,All Students,265,592.2113037,84.0,31.69811249,106.0,40.0,62.0,23.39622688,13.0,4.905660152,75.0,28.30188751
2022,32K162,2018,2,sufficient,same,32K162All Grades2018All Students,J.H.S. 162 THE WILLOUGHBY,All Grades,All Students,329,592.0273437999999,105.0,31.914894099999998,135.0,41.03343582,71.0,21.58054733,18.0,5.471124649,89.0,27.05167198
2023,32K274,2018,2,insufficient,same,32K274All Grades2018All Students,P.S. 274 KOSCIUSKO,All Grades,All Students,178,593.5786743,63.0,35.39325714,53.0,29.77528,51.0,28.65168571,11.0,6.1797752379999995,62.0,34.83145905
2024,32K291,2018,1,na,same,32K291All Grades2018All Students,J.H.S. 291 ROLAND HAYES,All Grades,All Students,261,586.1187744,134.0,51.34099579,81.0,31.03448296,33.0,12.64367771,13.0,4.9808430669999995,46.0,17.62452126
2025,32K299,2018,2,insufficient,decreased,32K299All Grades2018All Students,P.S. 299 THOMAS WARREN FIELD,All Grades,All Students,107,594.8691406,32.0,29.90654182,41.0,38.31775665,28.0,26.16822433,6.0,5.607476711,34.0,31.77570152
